Source,Target,Weight,Type
777,115,1,Undirected
778,525,1,Undirected
778,73,1,Undirected
778,729,1,Undirected
778,773,1,Undirected
778,793,1,Undirected
778,615,2,Undirected
778,137,1,Undirected
778,308,1,Undirected
778,361,1,Undirected
778,203,1,Undirected
778,13,1,Undirected
778,532,1,Undirected
778,377,1,Undirected
779,794,1,Undirected
780,50,1,Undirected
780,117,1,Undirected
780,68,1,Undirected
780,178,1,Undirected
781,45,1,Undirected
781,94,1,Undirected
781,168,2,Undirected
781,287,1,Undirected
781,458,5,Undirected
781,524,2,Undirected
781,595,1,Undirected
781,727,2,Undirected
781,769,1,Undirected
781,453,4,Undirected
781,13,2,Undirected
781,35,1,Undirected
781,86,1,Undirected
781,526,2,Undirected
781,214,1,Undirected
781,217,2,Undirected
781,284,1,Undirected
781,343,1,Undirected
781,403,1,Undirected
781,201,1,Undirected
781,533,2,Undirected
781,575,1,Undirected
781,636,1,Undirected
781,641,1,Undirected
781,674,1,Undirected
781,685,1,Undirected
781,630,1,Undirected
781,298,1,Undirected
781,566,1,Undirected
781,361,3,Undirected
781,709,1,Undirected
781,729,1,Undirected
781,377,1,Undirected
782,245,4,Undirected
782,591,2,Undirected
782,646,1,Undirected
783,299,1,Undirected
783,785,2,Undirected
783,176,1,Undirected
783,321,1,Undirected
783,599,1,Undirected
783,435,3,Undirected
783,75,1,Undirected
783,809,1,Undirected
784,537,1,Undirected
785,526,1,Undirected
785,761,1,Undirected
785,177,1,Undirected
785,783,2,Undirected
785,73,1,Undirected
785,757,1,Undirected
786,758,3,Undirected
786,41,2,Undirected
786,175,1,Undirected
787,13,1,Undirected
787,230,2,Undirected
787,219,1,Undirected
787,420,1,Undirected
787,632,1,Undirected
787,614,1,Undirected
787,525,1,Undirected
787,761,1,Undirected
788,8,2,Undirected
788,29,3,Undirected
789,322,2,Undirected
789,629,2,Undirected
789,108,1,Undirected
789,146,2,Undirected
789,125,1,Undirected
789,369,1,Undirected
789,249,1,Undirected
789,289,4,Undirected
789,294,4,Undirected
789,399,1,Undirected
789,467,1,Undirected
789,462,5,Undirected
789,577,2,Undirected
789,742,4,Undirected
789,796,2,Undirected
789,667,1,Undirected
789,809,1,Undirected
789,686,2,Undirected
789,176,2,Undirected
789,648,1,Undirected
790,294,1,Undirected
790,686,1,Undirected
791,408,1,Undirected
791,617,1,Undirected
791,396,3,Undirected
791,465,1,Undirected
791,506,1,Undirected
791,501,3,Undirected
791,611,3,Undirected
791,734,1,Undirected
792,458,1,Undirected
793,778,1,Undirected
793,469,2,Undirected
793,575,1,Undirected
794,115,1,Undirected
794,778,1,Undirected
794,677,1,Undirected
794,729,2,Undirected
794,202,1,Undirected
795,381,1,Undirected
796,323,2,Undirected
796,131,1,Undirected
796,686,7,Undirected
796,299,3,Undirected
796,789,2,Undirected
796,294,1,Undirected
796,758,2,Undirected
796,415,1,Undirected
796,369,1,Undirected
796,240,1,Undirected
796,253,1,Undirected
796,272,1,Undirected
796,425,1,Undirected
796,453,2,Undirected
796,176,1,Undirected
796,462,1,Undirected
796,553,1,Undirected
796,582,3,Undirected
796,423,2,Undirected
796,627,1,Undirected
796,648,1,Undirected
796,629,1,Undirected
796,649,1,Undirected
796,740,2,Undirected
796,797,1,Undirected
796,32,1,Undirected
796,113,1,Undirected
796,426,1,Undirected
796,547,1,Undirected
796,694,1,Undirected
796,667,1,Undirected
797,796,1,Undirected
798,196,1,Undirected
798,670,2,Undirected
798,756,1,Undirected
799,498,5,Undirected
800,720,1,Undirected
801,165,1,Undirected
802,140,2,Undirected
803,522,5,Undirected
804,323,2,Undirected
805,285,1,Undirected
806,31,1,Undirected
806,67,1,Undirected
806,133,1,Undirected
806,542,1,Undirected
807,100,1,Undirected
808,531,1,Undirected
809,13,1,Undirected
809,112,1,Undirected
809,131,2,Undirected
809,218,1,Undirected
809,287,3,Undirected
809,418,2,Undirected
809,462,1,Undirected
809,368,2,Undirected
809,484,1,Undirected
809,533,1,Undirected
809,532,1,Undirected
809,611,2,Undirected
809,615,1,Undirected
809,720,2,Undirected
809,299,2,Undirected
809,686,1,Undirected
809,758,1,Undirected
809,789,1,Undirected
809,426,1,Undirected
809,256,1,Undirected
809,321,3,Undirected
809,207,1,Undirected
809,326,1,Undirected
809,670,1,Undirected
809,95,1,Undirected
809,375,1,Undirected
809,176,1,Undirected
809,221,1,Undirected
809,311,2,Undirected
809,320,2,Undirected
809,332,1,Undirected
809,335,3,Undirected
809,458,2,Undirected
809,387,1,Undirected
809,513,2,Undirected
809,740,1,Undirected
809,783,1,Undirected
809,134,1,Undirected
809,137,1,Undirected
809,168,1,Undirected
809,373,1,Undirected
809,674,1,Undirected
